,date,T2M,PRECIP,RH2M
665,1988-03-27,21.15,0.17,29.6
666,1988-03-28,21.3,0.05,28.97
667,1988-03-29,23.46,0.0,23.88
668,1988-03-30,24.34,0.0,19.47
669,1988-03-31,24.31,0.0,19.8
670,1988-04-01,24.16,0.0,17.99
671,1988-04-02,26.24,0.0,17.94
672,1988-04-03,28.71,0.0,17.29
673,1988-04-04,28.27,0.0,15.99
674,1988-04-05,25.78,0.0,14.7
675,1988-04-06,25.72,0.0,16.96
676,1988-04-07,27.37,0.0,13.9
677,1988-04-08,29.11,0.0,13.03
678,1988-04-09,29.86,0.0,13.89
679,1988-04-10,30.71,0.0,14.2
680,1988-04-11,30.88,0.0,17.62
681,1988-04-12,31.67,0.0,17.94
682,1988-04-13,31.93,0.0,17.68
683,1988-04-14,31.54,0.0,15.83
684,1988-04-15,33.17,0.0,9.03
685,1988-04-16,33.09,0.0,9.36
686,1988-04-17,32.96,0.0,10.21
687,1988-04-18,31.25,0.82,13.74
688,1988-04-19,30.29,3.93,25.96
689,1988-04-20,29.57,0.0,26.89
690,1988-04-21,30.38,0.0,23.72
691,1988-04-22,31.48,0.15,21.83
692,1988-04-23,32.3,0.16,19.16
693,1988-04-24,31.71,0.4,18.95
694,1988-04-25,31.62,0.0,22.42
695,1988-04-26,33.06,0.0,21.98
696,1988-04-27,34.12,0.0,19.62
697,1988-04-28,35.02,0.0,17.33
698,1988-04-29,35.21,0.04,17.29
699,1988-04-30,34.82,0.0,17.14
700,1988-05-01,34.18,0.0,17.44
701,1988-05-02,33.39,0.0,20.93
702,1988-05-03,33.55,0.25,19.16
703,1988-05-04,33.85,0.0,13.75
704,1988-05-05,34.06,0.0,12.57
705,1988-05-06,35.37,0.0,11.93
706,1988-05-07,36.03,0.0,10.78
707,1988-05-08,35.7,0.0,9.42
708,1988-05-09,34.73,0.0,10.06
709,1988-05-10,35.27,0.0,7.73
710,1988-05-11,35.94,0.0,6.2
711,1988-05-12,36.57,0.0,7.08
712,1988-05-13,37.3,0.0,7.41
713,1988-05-14,38.58,0.0,7.05
714,1988-05-15,37.3,0.0,8.84
715,1988-05-16,37.26,0.0,9.48
716,1988-05-17,37.97,0.0,9.85
717,1988-05-18,37.16,0.02,12.89
718,1988-05-19,36.42,0.19,15.16
719,1988-05-20,35.52,0.1,14.07
720,1988-05-21,35.99,0.0,10.5
721,1988-05-22,36.09,0.0,10.07
722,1988-05-23,36.85,0.01,10.71
723,1988-05-24,37.87,0.01,9.95
724,1988-05-25,37.63,0.01,8.4
725,1988-05-26,38.1,0.0,8.03
726,1988-05-27,39.49,0.0,9.59
727,1988-05-28,39.75,0.0,12.85
728,1988-05-29,40.14,0.0,9.62
729,1988-05-30,39.79,0.0,10.66
730,1988-05-31,39.44,0.0,15.42
731,1988-06-01,38.98,0.0,16.49
732,1988-06-02,39.19,0.0,11.47
733,1988-06-03,37.92,0.01,8.06
734,1988-06-04,38.23,0.0,7.71
735,1988-06-05,37.86,0.43,12.32
736,1988-06-06,35.56,0.19,20.31
737,1988-06-07,36.02,0.71,18.33
738,1988-06-08,37.28,0.01,16.81
739,1988-06-09,37.47,0.0,15.5
740,1988-06-10,37.07,0.02,13.88
741,1988-06-11,37.9,0.0,10.54
742,1988-06-12,38.9,0.0,8.9
743,1988-06-13,39.84,0.0,7.91
744,1988-06-14,38.91,0.0,10.11
745,1988-06-15,39.02,0.01,13.56
746,1988-06-16,39.08,0.0,13.58
747,1988-06-17,39.16,0.67,20.45
748,1988-06-18,37.66,0.03,24.78
749,1988-06-19,37.89,1.24,22.03
750,1988-06-20,39.24,0.11,21.72
751,1988-06-21,39.46,0.45,24.37
752,1988-06-22,39.33,0.48,25.17
753,1988-06-23,35.95,13.1,40.21
754,1988-06-24,36.43,2.43,41.9
755,1988-06-25,38.42,0.5,36.2
756,1988-06-26,38.83,0.9,35.91
757,1988-06-27,39.13,0.01,30.86
758,1988-06-28,39.85,0.01,29.27
759,1988-06-29,38.58,0.19,31.53
760,1988-06-30,37.18,6.92,39.12
761,1988-07-01,35.84,1.7,46.6
762,1988-07-02,36.85,1.77,42.7
763,1988-07-03,37.86,0.27,37.71
764,1988-07-04,36.69,5.51,42.96
765,1988-07-05,37.46,3.0,41.77
766,1988-07-06,34.93,8.07,49.06
767,1988-07-07,31.76,8.53,60.23
768,1988-07-08,35.41,1.09,44.49
769,1988-07-09,36.72,0.17,37.99
770,1988-07-10,37.07,0.1,39.5
771,1988-07-11,34.16,13.03,52.43
772,1988-07-12,35.15,2.14,52.06
773,1988-07-13,29.35,15.17,72.44
774,1988-07-14,28.5,9.24,75.76
775,1988-07-15,29.35,5.18,74.85
776,1988-07-16,30.07,6.5,74.32
777,1988-07-17,31.68,1.38,66.79
778,1988-07-18,31.14,20.21,70.86
779,1988-07-19,33.19,1.57,58.56
780,1988-07-20,33.7,13.66,60.99
781,1988-07-21,30.87,4.17,71.6
782,1988-07-22,30.93,2.97,70.43
783,1988-07-23,30.36,6.12,74.41
784,1988-07-24,29.88,36.52,75.6
785,1988-07-25,31.36,5.32,66.39
786,1988-07-26,32.35,0.57,62.43
787,1988-07-27,31.25,0.0,68.93
788,1988-07-28,30.44,4.2,74.59
789,1988-07-29,31.87,0.96,67.66
790,1988-07-30,32.2,0.54,66.82
791,1988-07-31,31.49,3.18,70.5
792,1988-08-01,29.8,19.8,78.75
793,1988-08-02,27.87,13.37,73.51
794,1988-08-03,28.95,4.97,72.91
795,1988-08-04,31.12,0.21,70.82
796,1988-08-05,31.52,0.66,68.88
797,1988-08-06,31.45,0.34,69.82
798,1988-08-07,32.8,0.01,62.47
799,1988-08-08,31.45,5.67,71.36
800,1988-08-09,31.08,16.93,75.4
801,1988-08-10,31.81,4.52,64.29
802,1988-08-11,30.37,11.34,72.33
803,1988-08-12,30.16,4.66,73.0
804,1988-08-13,31.81,1.1,65.17
805,1988-08-14,32.53,0.28,60.08
806,1988-08-15,31.59,20.36,63.8
807,1988-08-16,31.95,0.45,61.28
808,1988-08-17,32.03,2.55,61.87
809,1988-08-18,31.34,5.45,66.79
810,1988-08-19,28.84,2.96,80.56
811,1988-08-20,28.01,11.11,84.55
812,1988-08-21,29.62,7.89,77.06
813,1988-08-22,30.35,1.18,71.45
814,1988-08-23,30.94,0.52,72.15
815,1988-08-24,30.9,1.58,67.91
816,1988-08-25,30.52,0.15,68.74
817,1988-08-26,30.27,4.14,69.34
818,1988-08-27,30.87,2.36,64.23
819,1988-08-28,31.69,0.09,54.77
820,1988-08-29,31.0,0.0,45.07
821,1988-08-30,30.4,0.13,48.28
822,1988-08-31,30.52,0.09,45.46
823,1988-09-01,30.9,0.0,43.1
824,1988-09-02,31.64,0.01,44.05
825,1988-09-03,32.06,0.0,47.46
826,1988-09-04,32.21,0.0,48.57
827,1988-09-05,32.53,0.0,43.73
828,1988-09-06,32.57,0.0,42.06
829,1988-09-07,31.76,0.0,45.27
830,1988-09-08,32.31,0.0,54.5
831,1988-09-09,32.51,0.13,51.61
832,1988-09-10,30.2,10.49,55.3
833,1988-09-11,30.6,1.1,50.08
834,1988-09-12,30.75,0.0,48.07
835,1988-09-13,31.37,0.0,44.44
836,1988-09-14,31.75,0.0,43.15
837,1988-09-15,32.22,0.0,43.03
838,1988-09-16,30.73,0.04,56.91
839,1988-09-17,29.71,2.22,58.34
840,1988-09-18,30.11,0.33,55.79
841,1988-09-19,30.63,0.0,53.16
842,1988-09-20,31.83,0.0,46.67
843,1988-09-21,30.72,0.0,56.74
844,1988-09-22,29.31,0.33,59.12
845,1988-09-23,25.55,10.34,79.36
846,1988-09-24,25.89,37.56,87.57
847,1988-09-25,26.0,68.14,91.36
848,1988-09-26,27.34,60.43,89.18
849,1988-09-27,27.17,20.51,85.59
850,1988-09-28,25.74,0.0,73.77
851,1988-09-29,25.78,0.0,67.79
852,1988-09-30,25.45,0.0,68.19
853,1988-10-01,25.68,0.0,68.14
854,1988-10-02,24.99,0.0,68.75
855,1988-10-03,26.07,0.0,60.56
856,1988-10-04,25.32,0.01,71.11
857,1988-10-05,23.83,0.0,64.64
858,1988-10-06,23.61,0.0,50.69
859,1988-10-07,24.07,0.0,44.73
860,1988-10-08,23.2,0.0,48.58
861,1988-10-09,23.19,0.0,57.68
862,1988-10-10,22.34,0.01,57.86
863,1988-10-11,22.18,1.81,55.74
864,1988-10-12,22.52,0.0,53.16
865,1988-10-13,23.33,0.0,50.98
866,1988-10-14,23.68,0.0,50.37
867,1988-10-15,23.08,0.0,50.8
868,1988-10-16,21.99,0.0,47.79
869,1988-10-17,22.26,0.0,47.12
870,1988-10-18,22.39,0.0,55.21
871,1988-10-19,24.21,0.0,52.61
872,1988-10-20,23.57,0.0,54.1
873,1988-10-21,23.64,0.0,47.62
874,1988-10-22,23.6,0.0,40.86
875,1988-10-23,23.29,0.0,41.02
876,1988-10-24,22.62,0.0,45.55
877,1988-10-25,23.39,0.0,45.43
878,1988-10-26,23.37,0.0,46.31
879,1988-10-27,23.72,0.0,40.5
880,1988-10-28,22.47,0.0,42.15
881,1988-10-29,22.66,0.0,38.54
882,1988-10-30,22.48,0.0,40.23
883,1988-10-31,23.08,0.0,38.57
884,1988-11-01,22.62,0.0,36.82
885,1988-11-02,21.89,0.0,39.37
886,1988-11-03,21.54,0.0,42.61
887,1988-11-04,21.82,0.0,39.77
888,1988-11-05,21.13,0.0,38.8
889,1988-11-06,20.83,0.0,37.87
890,1988-11-07,20.95,0.0,34.44
891,1988-11-08,19.58,0.0,40.33
892,1988-11-09,19.97,0.0,39.9
893,1988-11-10,20.01,0.0,40.34
894,1988-11-11,19.75,0.0,39.47
895,1988-11-12,20.3,0.0,36.48
896,1988-11-13,20.25,0.0,34.49
897,1988-11-14,19.79,0.0,34.3
898,1988-11-15,19.28,0.0,34.28
899,1988-11-16,18.23,0.0,39.23
900,1988-11-17,18.53,0.0,35.48
901,1988-11-18,17.96,0.0,38.24
902,1988-11-19,18.09,0.0,41.14
903,1988-11-20,18.16,0.0,37.5
904,1988-11-21,18.85,0.0,31.82
905,1988-11-22,17.7,0.0,36.24
906,1988-11-23,18.42,0.0,39.59
907,1988-11-24,17.8,0.56,45.68
908,1988-11-25,17.06,0.0,46.17
909,1988-11-26,15.87,0.0,45.21
910,1988-11-27,16.47,0.36,40.1
911,1988-11-28,15.26,0.0,44.23
912,1988-11-29,14.77,0.0,38.57
913,1988-11-30,15.82,0.0,30.0
914,1988-12-01,15.03,0.0,29.37
915,1988-12-02,14.39,0.0,30.51
916,1988-12-03,15.64,0.0,27.41
917,1988-12-04,14.94,0.0,32.57
918,1988-12-05,16.46,0.0,35.26
919,1988-12-06,15.45,0.0,37.35
920,1988-12-07,15.23,0.0,35.52
921,1988-12-08,15.91,0.0,33.03
922,1988-12-09,15.45,0.0,33.05
923,1988-12-10,15.84,0.0,31.15
924,1988-12-11,15.29,0.0,33.69
925,1988-12-12,15.43,0.0,33.37
926,1988-12-13,15.79,0.0,33.15
927,1988-12-14,17.92,0.0,31.46
928,1988-12-15,16.71,0.0,37.17
929,1988-12-16,16.72,0.0,35.21
930,1988-12-17,16.23,0.0,40.18
931,1988-12-18,15.06,0.0,46.94
932,1988-12-19,16.08,1.44,59.26
933,1988-12-20,16.94,0.88,56.0
934,1988-12-21,16.35,5.26,57.94
935,1988-12-22,15.29,0.26,61.74
936,1988-12-23,16.63,15.11,59.17
937,1988-12-24,14.96,5.84,64.33
938,1988-12-25,11.26,2.3,74.74
939,1988-12-26,11.71,0.01,73.96
940,1988-12-27,11.95,0.0,60.59
941,1988-12-28,12.42,0.0,50.83
942,1988-12-29,13.63,0.0,51.69
943,1988-12-30,14.15,0.0,52.46
944,1988-12-31,14.15,0.0,55.86
945,1989-01-01,14.73,0.0,52.08
946,1989-01-02,14.26,6.1,56.71
947,1989-01-03,13.49,0.01,62.44
948,1989-01-04,13.05,0.89,67.94
949,1989-01-05,13.83,0.27,58.65
950,1989-01-06,11.31,16.9,85.76
951,1989-01-07,10.82,2.4,85.5
952,1989-01-08,11.12,6.29,81.56
953,1989-01-09,10.38,0.0,77.81
954,1989-01-10,9.12,0.0,61.68
955,1989-01-11,8.34,0.0,50.5
956,1989-01-12,9.12,0.0,43.05
957,1989-01-13,10.14,0.0,32.4
958,1989-01-14,9.05,0.0,40.19
959,1989-01-15,9.39,0.0,44.07
960,1989-01-16,10.67,0.0,42.87
961,1989-01-17,9.81,0.0,48.67
962,1989-01-18,10.63,0.0,42.47
963,1989-01-19,10.58,0.0,46.29
964,1989-01-20,9.62,0.0,61.68
965,1989-01-21,9.9,0.0,54.66
966,1989-01-22,11.11,0.0,40.55
967,1989-01-23,10.7,0.0,45.16
968,1989-01-24,12.2,0.0,35.05
969,1989-01-25,13.04,0.0,30.74
970,1989-01-26,12.87,0.0,35.23
971,1989-01-27,12.7,0.0,39.8
972,1989-01-28,11.3,0.0,43.85
973,1989-01-29,12.65,0.0,40.61
974,1989-01-30,13.12,0.0,43.1
975,1989-01-31,14.81,0.0,43.12
976,1989-02-01,14.54,0.0,41.16
977,1989-02-02,13.13,0.0,41.89
978,1989-02-03,13.93,0.0,50.29
979,1989-02-04,17.08,0.0,49.76
980,1989-02-05,16.36,0.68,52.57
981,1989-02-06,13.31,0.21,59.23
982,1989-02-07,12.99,0.04,42.07
983,1989-02-08,12.57,0.0,39.83
984,1989-02-09,12.32,0.0,35.6
985,1989-02-10,11.59,0.0,37.2
986,1989-02-11,11.9,0.0,36.31
987,1989-02-12,12.18,0.0,36.59
988,1989-02-13,13.41,0.0,43.1
989,1989-02-14,12.79,0.0,55.58
990,1989-02-15,13.55,0.0,44.4
991,1989-02-16,14.71,0.01,41.33
992,1989-02-17,12.23,2.51,50.53
993,1989-02-18,11.97,1.3,45.13
994,1989-02-19,11.67,0.0,44.33
995,1989-02-20,13.65,0.0,33.47
996,1989-02-21,14.04,0.0,34.25
997,1989-02-22,14.26,0.0,31.45
998,1989-02-23,13.95,0.0,31.03
999,1989-02-24,17.36,0.0,30.08
1000,1989-02-25,19.07,0.02,37.99
1001,1989-02-26,20.08,0.0,36.06
1002,1989-02-27,19.53,0.0,36.92
1003,1989-02-28,17.81,0.04,35.36
1004,1989-03-01,16.82,0.0,29.21
1005,1989-03-02,16.65,0.0,29.49
1006,1989-03-03,16.04,0.0,31.81
1007,1989-03-04,16.8,0.0,31.48
1008,1989-03-05,18.82,0.0,30.05
1009,1989-03-06,19.55,0.0,29.16
1010,1989-03-07,20.07,0.0,31.24
1011,1989-03-08,20.95,0.0,30.98
1012,1989-03-09,22.97,0.0,29.22
1013,1989-03-10,21.9,0.01,32.81
1014,1989-03-11,21.06,0.07,35.55
1015,1989-03-12,21.11,0.07,34.69
1016,1989-03-13,19.63,0.01,34.85
1017,1989-03-14,20.38,2.66,41.11
1018,1989-03-15,19.68,0.69,44.6
1019,1989-03-16,19.2,0.73,42.54
1020,1989-03-17,21.5,0.0,38.21
1021,1989-03-18,23.19,0.0,39.6
1022,1989-03-19,20.03,1.4,50.36
1023,1989-03-20,22.34,0.32,45.33
1024,1989-03-21,21.89,0.01,49.5
1025,1989-03-22,24.49,1.55,39.71
1026,1989-03-23,21.76,0.0,44.01
1027,1989-03-24,21.53,2.88,42.35
1028,1989-03-25,23.33,0.0,29.08
1029,1989-03-26,23.83,0.0,26.76
1030,1989-03-27,20.61,4.66,51.05
1031,1989-03-28,20.42,7.21,55.61
1032,1989-03-29,21.18,0.0,50.35
1033,1989-03-30,23.47,0.01,45.04
1034,1989-03-31,24.7,0.47,42.76
1035,1989-04-01,23.89,0.01,35.4
1036,1989-04-02,20.53,0.02,28.18
1037,1989-04-03,21.57,0.0,24.05
1038,1989-04-04,22.11,0.0,20.6
1039,1989-04-05,21.07,0.01,26.14
1040,1989-04-06,21.59,0.66,29.46
1041,1989-04-07,24.06,0.0,26.0
1042,1989-04-08,27.1,0.0,28.12
1043,1989-04-09,25.74,0.01,32.84
1044,1989-04-10,25.23,0.0,32.43
1045,1989-04-11,23.95,1.3,28.92
1046,1989-04-12,25.45,0.0,19.17
1047,1989-04-13,25.46,0.0,16.67
1048,1989-04-14,25.59,0.0,18.29
1049,1989-04-15,28.43,0.0,20.83
1050,1989-04-16,29.49,0.0,24.07
1051,1989-04-17,30.0,0.0,20.75
1052,1989-04-18,29.46,0.01,15.5
1053,1989-04-19,29.51,0.0,13.8
1054,1989-04-20,28.89,0.0,11.67
1055,1989-04-21,28.66,0.0,11.43
1056,1989-04-22,30.87,0.0,14.98
1057,1989-04-23,31.05,0.0,18.19
1058,1989-04-24,31.44,0.01,19.19
1059,1989-04-25,30.8,0.46,24.27
1060,1989-04-26,29.39,0.86,23.33
1061,1989-04-27,29.99,0.0,16.53
1062,1989-04-28,29.66,0.0,13.52
1063,1989-04-29,29.29,0.19,12.13
1064,1989-04-30,31.03,0.0,9.68
1065,1989-05-01,32.77,1.3,16.83
1066,1989-05-02,29.49,0.68,25.89
1067,1989-05-03,29.07,1.18,22.15
1068,1989-05-04,29.39,0.21,16.32
1069,1989-05-05,29.4,0.01,9.86
1070,1989-05-06,29.35,0.0,8.48
1071,1989-05-07,28.46,0.0,8.24
1072,1989-05-08,28.89,0.0,9.67
1073,1989-05-09,30.76,0.0,11.08
1074,1989-05-10,34.33,0.0,13.99
1075,1989-05-11,35.01,0.0,17.77
1076,1989-05-12,34.4,0.0,13.4
1077,1989-05-13,34.33,0.01,13.12
1078,1989-05-14,34.87,0.0,10.53
1079,1989-05-15,37.03,0.0,7.78
1080,1989-05-16,37.95,0.0,9.05
1081,1989-05-17,37.67,0.0,10.74
1082,1989-05-18,37.69,0.13,10.65
1083,1989-05-19,36.77,0.0,10.1
1084,1989-05-20,35.0,0.16,8.74
1085,1989-05-21,36.99,0.0,6.77
1086,1989-05-22,38.07,0.0,6.9
1087,1989-05-23,36.79,0.0,6.08
1088,1989-05-24,35.0,0.0,6.6
1089,1989-05-25,34.37,0.03,9.7
1090,1989-05-26,33.02,5.31,16.11
1091,1989-05-27,34.91,0.0,11.47
1092,1989-05-28,35.89,0.0,8.91
1093,1989-05-29,36.28,0.0,14.06
1094,1989-05-30,36.59,0.0,22.0
1095,1989-05-31,36.43,0.01,24.25
1096,1989-06-01,35.69,5.43,27.15
1097,1989-06-02,37.14,0.0,25.46
1098,1989-06-03,38.21,0.0,21.52
1099,1989-06-04,38.26,0.0,22.81
1100,1989-06-05,37.76,0.0,25.04
1101,1989-06-06,36.9,2.37,26.54
1102,1989-06-07,36.63,0.39,23.41
1103,1989-06-08,36.5,1.16,23.07
1104,1989-06-09,37.48,0.07,26.52
1105,1989-06-10,36.98,0.0,28.14
1106,1989-06-11,35.83,5.05,31.89
1107,1989-06-12,35.17,4.2,26.07
1108,1989-06-13,37.08,0.0,24.85
1109,1989-06-14,36.63,0.12,31.02
1110,1989-06-15,33.76,8.22,40.29
1111,1989-06-16,33.08,0.08,37.86
1112,1989-06-17,33.6,0.9,33.65
1113,1989-06-18,34.33,0.17,25.13
1114,1989-06-19,34.35,2.51,24.87
1115,1989-06-20,34.45,0.16,25.48
1116,1989-06-21,35.04,0.01,26.52
1117,1989-06-22,35.43,0.74,22.48
1118,1989-06-23,37.11,0.0,18.78
1119,1989-06-24,37.6,0.0,19.31
1120,1989-06-25,37.52,0.86,18.27
1121,1989-06-26,37.78,0.0,17.72
1122,1989-06-27,38.3,0.01,18.25
1123,1989-06-28,38.31,0.01,16.65
1124,1989-06-29,38.11,0.0,16.61
1125,1989-06-30,38.06,0.0,16.43
1126,1989-07-01,37.58,0.23,20.13
1127,1989-07-02,32.74,4.78,39.88
1128,1989-07-03,33.99,0.16,37.66
1129,1989-07-04,34.45,0.62,39.94
1130,1989-07-05,35.4,0.5,31.37
1131,1989-07-06,36.03,0.28,29.44
1132,1989-07-07,36.58,0.4,27.37
1133,1989-07-08,38.1,0.0,20.0
1134,1989-07-09,39.05,0.0,19.7
1135,1989-07-10,39.67,0.0,20.78
1136,1989-07-11,39.23,1.65,26.37
1137,1989-07-12,39.19,0.45,29.24
1138,1989-07-13,36.86,1.95,35.49
1139,1989-07-14,34.23,8.74,49.76
1140,1989-07-15,31.67,6.94,61.44
1141,1989-07-16,33.49,1.65,47.84
1142,1989-07-17,34.88,0.01,42.95
1143,1989-07-18,36.3,0.0,36.06
1144,1989-07-19,37.32,0.01,32.65
1145,1989-07-20,38.09,0.0,29.32
1146,1989-07-21,36.62,0.02,36.51
1147,1989-07-22,32.81,9.97,55.39
1148,1989-07-23,31.72,27.69,64.74
1149,1989-07-24,32.88,6.59,56.53
1150,1989-07-25,34.2,0.16,51.42
1151,1989-07-26,35.54,0.0,47.55
1152,1989-07-27,36.41,0.0,43.85
1153,1989-07-28,34.67,4.38,46.35
1154,1989-07-29,30.39,9.74,66.2
1155,1989-07-30,26.63,62.36,86.05
1156,1989-07-31,29.14,7.83,74.83
1157,1989-08-01,31.82,1.71,61.38
1158,1989-08-02,31.26,3.63,58.21
1159,1989-08-03,30.44,0.08,58.68
1160,1989-08-04,31.03,0.1,57.56
1161,1989-08-05,31.08,2.17,57.46
1162,1989-08-06,31.61,0.0,56.07
1163,1989-08-07,32.3,0.0,50.79
1164,1989-08-08,33.05,0.0,47.3
1165,1989-08-09,33.18,0.0,44.97
1166,1989-08-10,32.17,5.66,49.56
1167,1989-08-11,33.38,0.17,47.65
1168,1989-08-12,33.2,0.09,50.17
1169,1989-08-13,33.52,0.0,46.47
1170,1989-08-14,33.22,0.82,48.7
1171,1989-08-15,34.3,0.0,47.99
1172,1989-08-16,32.92,0.35,52.74
1173,1989-08-17,32.32,5.6,55.5
1174,1989-08-18,33.76,3.76,51.86
1175,1989-08-19,34.24,1.38,50.16
1176,1989-08-20,33.97,0.8,52.36
1177,1989-08-21,34.25,1.68,49.2
1178,1989-08-22,34.31,0.29,50.77
1179,1989-08-23,31.72,4.28,60.37
1180,1989-08-24,32.02,2.04,57.01
1181,1989-08-25,31.27,0.23,59.59
1182,1989-08-26,31.52,0.2,57.61
1183,1989-08-27,28.25,1.61,67.65
1184,1989-08-28,28.7,31.68,65.54
1185,1989-08-29,29.83,0.34,55.19
1186,1989-08-30,30.62,0.04,46.97
1187,1989-08-31,31.21,0.01,42.99
1188,1989-09-01,30.75,0.04,52.24
1189,1989-09-02,30.66,0.05,56.43
1190,1989-09-03,30.74,9.64,56.33
1191,1989-09-04,31.78,6.98,44.93
1192,1989-09-05,30.89,0.36,45.71
1193,1989-09-06,30.72,0.0,48.21
1194,1989-09-07,31.65,0.0,46.55
1195,1989-09-08,32.3,0.0,37.31
1196,1989-09-09,32.19,0.0,35.93
1197,1989-09-10,32.52,0.0,36.06
1198,1989-09-11,31.55,0.0,38.28
1199,1989-09-12,31.36,0.0,38.36
1200,1989-09-13,31.5,0.0,38.07
1201,1989-09-14,31.44,0.0,39.54
1202,1989-09-15,30.87,0.0,43.74
1203,1989-09-16,31.74,0.0,47.39
1204,1989-09-17,32.4,0.0,45.55
1205,1989-09-18,32.0,0.0,47.2
1206,1989-09-19,32.45,0.37,44.51
1207,1989-09-20,31.92,3.92,45.7
1208,1989-09-21,32.73,0.0,40.81
1209,1989-09-22,32.41,0.0,35.87
1210,1989-09-23,32.08,0.01,36.9
1211,1989-09-24,30.09,4.56,45.39
1212,1989-09-25,29.25,1.31,44.01
1213,1989-09-26,29.33,0.0,38.71
1214,1989-09-27,29.51,0.0,37.9
1215,1989-09-28,29.77,0.0,34.86
1216,1989-09-29,29.12,0.0,29.0
1217,1989-09-30,29.57,0.0,23.65
1218,1989-10-01,29.06,0.0,23.87
1219,1989-10-02,28.95,0.0,23.55
1220,1989-10-03,29.18,0.0,23.58
1221,1989-10-04,29.61,0.0,22.96
1222,1989-10-05,28.64,0.0,25.53
1223,1989-10-06,28.47,0.0,24.63
1224,1989-10-07,28.4,0.0,21.17
1225,1989-10-08,28.63,0.0,20.57
1226,1989-10-09,28.35,0.0,21.64
1227,1989-10-10,27.46,0.0,23.47
1228,1989-10-11,28.36,0.0,23.91
1229,1989-10-12,28.03,0.0,26.01
1230,1989-10-13,28.14,0.1,28.01
1231,1989-10-14,26.66,0.08,27.87
1232,1989-10-15,25.64,0.0,24.05
1233,1989-10-16,24.86,0.01,19.19
1234,1989-10-17,24.73,0.0,16.53
1235,1989-10-18,24.62,0.0,14.41
1236,1989-10-19,25.41,0.0,11.98
1237,1989-10-20,24.29,0.0,13.51
1238,1989-10-21,24.76,0.0,12.8
1239,1989-10-22,24.98,0.0,11.78
1240,1989-10-23,24.95,0.0,12.45
1241,1989-10-24,23.41,0.0,15.89
1242,1989-10-25,23.97,0.0,15.24
1243,1989-10-26,24.68,0.0,15.8
1244,1989-10-27,24.1,0.0,15.7
1245,1989-10-28,24.63,0.0,14.91
1246,1989-10-29,23.43,0.0,16.15
1247,1989-10-30,23.46,0.0,14.16
1248,1989-10-31,22.7,0.0,13.96
1249,1989-11-01,23.33,0.0,13.22
1250,1989-11-02,22.95,0.0,14.01
1251,1989-11-03,22.54,0.02,19.97
1252,1989-11-04,21.86,0.09,37.56
1253,1989-11-05,20.88,0.01,36.01
1254,1989-11-06,18.79,3.63,34.94
1255,1989-11-07,17.99,0.0,28.29
1256,1989-11-08,18.46,0.0,20.93
1257,1989-11-09,19.65,0.0,17.82
1258,1989-11-10,21.51,0.0,18.13
1259,1989-11-11,22.45,0.0,20.68
1260,1989-11-12,22.32,0.0,20.51
1261,1989-11-13,21.69,0.0,21.46
1262,1989-11-14,22.0,0.0,20.01
1263,1989-11-15,21.23,0.0,19.53
1264,1989-11-16,19.89,0.0,18.64
1265,1989-11-17,20.67,0.0,17.44
1266,1989-11-18,22.55,0.0,16.49
1267,1989-11-19,21.05,0.0,21.38
1268,1989-11-20,20.77,0.01,23.97
1269,1989-11-21,20.68,0.0,20.66
1270,1989-11-22,20.64,0.0,19.09
1271,1989-11-23,20.59,0.1,36.18
1272,1989-11-24,21.01,1.3,36.36
1273,1989-11-25,19.11,4.59,52.52
1274,1989-11-26,17.94,0.02,50.44
1275,1989-11-27,17.09,0.35,39.09
1276,1989-11-28,17.65,0.0,33.19
1277,1989-11-29,16.54,0.0,29.45
1278,1989-11-30,15.89,0.0,27.0
1279,1989-12-01,16.45,0.0,24.36
1280,1989-12-02,16.31,0.0,23.9
1281,1989-12-03,14.8,0.0,25.36
1282,1989-12-04,13.69,0.0,25.16
1283,1989-12-05,15.27,0.0,21.17
1284,1989-12-06,15.32,0.0,21.25
1285,1989-12-07,15.12,0.0,25.8
1286,1989-12-08,17.87,0.0,29.2
1287,1989-12-09,18.46,0.0,36.87
1288,1989-12-10,16.89,0.05,43.46
1289,1989-12-11,16.66,0.0,44.52
1290,1989-12-12,15.93,0.27,44.76
1291,1989-12-13,15.8,0.0,36.77
1292,1989-12-14,14.53,0.0,34.43
1293,1989-12-15,15.41,0.0,31.34
1294,1989-12-16,15.13,0.0,27.39
1295,1989-12-17,16.83,0.0,23.94
1296,1989-12-18,17.21,0.01,20.49
1297,1989-12-19,14.7,0.0,43.6
1298,1989-12-20,12.74,15.97,71.57
1299,1989-12-21,14.39,0.02,53.83
1300,1989-12-22,15.84,9.06,51.07
1301,1989-12-23,13.87,11.05,67.77
1302,1989-12-24,12.93,1.87,68.35
1303,1989-12-25,12.24,0.0,67.71
1304,1989-12-26,11.56,0.0,70.23
1305,1989-12-27,10.59,0.03,55.28
1306,1989-12-28,11.57,0.0,40.85
1307,1989-12-29,12.58,0.0,35.33
1308,1989-12-30,12.76,0.0,33.92
1309,1989-12-31,11.53,0.0,40.35
1310,1990-01-01,11.28,0.0,45.25
1311,1990-01-02,12.24,0.0,41.51
1312,1990-01-03,12.09,0.0,38.21
1313,1990-01-04,12.59,0.0,41.09
1314,1990-01-05,11.83,0.0,54.22
